condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,125.2,1.49
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,125.4,5.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,125.6,9.83
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,125.8,14.32
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,126.0,18.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,126.2,21.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,126.4,22.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,126.6,22.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,126.8,19.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,127.0,15.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,127.2,10.51
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,127.4,4.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,127.6,-2.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,127.8,-9.29
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,128.0,-14.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,128.2,-19.07
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,128.4,-21.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,128.6,-21.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,128.8,-19.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,129.0,-15.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,129.2,-10.58
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,129.4,-4.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,129.6,1.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,129.8,7.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,130.0,11.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,130.2,13.87
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,130.4,14.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,130.6,12.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,130.8,8.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,131.0,2.59
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,131.2,-4.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,131.4,-11.84
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,131.6,-19.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,131.8,-25.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,132.0,-30.07
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,132.2,-32.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,132.4,-33.02
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,132.6,-31.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,132.8,-26.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,133.0,-21.07
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,133.2,-14.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,133.4,-6.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,133.6,0.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,133.8,6.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,134.0,10.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,134.2,13.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,134.4,14.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,134.6,13.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,134.8,10.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,135.0,6.65
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,135.2,2.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,135.4,-1.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,135.6,-5.26
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,135.8,-7.49
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,136.0,-8.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,136.2,-7.13
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,136.4,-4.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,136.6,-0.36
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,136.8,4.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,137.0,10.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,137.2,15.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,137.4,19.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,137.6,22.58
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,137.8,23.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,138.0,22.99
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,138.2,20.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,138.4,15.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,138.6,9.59
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,138.8,2.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,139.0,-4.49
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,139.2,-11.32
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,139.4,-17.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,139.6,-21.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,139.8,-24.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,140.0,-25.19
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,140.2,-24.19
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,140.4,-21.62
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,140.6,-17.9
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,140.8,-13.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,141.0,-9.19
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,141.2,-5.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,141.4,-2.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,141.6,-1.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,141.8,-1.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,142.0,-4.02
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,142.2,-7.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,142.4,-13.0
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,142.6,-19.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,142.8,-25.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,143.0,-31.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,143.2,-36.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,143.4,-40.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,143.6,-42.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,143.8,-42.32
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,144.0,-40.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,144.2,-35.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,144.4,-29.62
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,144.6,-21.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,144.8,-13.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,145.0,-3.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,145.2,5.25
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,145.4,13.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,145.6,21.49
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,145.8,27.65
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,146.0,32.1
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,146.2,34.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,146.4,35.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,146.6,34.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,146.8,31.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,147.0,27.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,147.2,21.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,147.4,16.0
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,147.6,9.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,147.8,3.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,148.0,-1.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,148.2,-6.06
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,148.4,-9.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,148.6,-11.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,148.8,-12.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,149.0,-12.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,149.2,-10.36
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,149.4,-7.77
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,149.6,-4.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,149.8,-1.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,150.0,2.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,150.2,4.73
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,150.4,6.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,150.6,6.75
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,150.8,5.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,151.0,2.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,151.2,-1.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,151.4,-6.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,151.6,-13.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,151.8,-20.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,152.0,-27.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,152.2,-34.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,152.4,-39.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,152.6,-43.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,152.8,-45.81
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,153.0,-45.81
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,153.2,-43.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,153.4,-39.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,153.6,-34.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,153.8,-27.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,154.0,-19.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,154.2,-12.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,154.4,-5.68
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,154.6,0.0
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,154.8,4.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,155.0,6.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,155.2,7.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,155.4,6.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,155.6,4.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,155.8,1.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,156.0,-1.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,156.2,-4.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,156.4,-6.62
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,156.6,-8.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,156.8,-8.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,157.0,-7.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,157.2,-5.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,157.4,-2.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,157.6,0.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,157.8,3.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,158.0,5.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,158.2,7.26
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,158.4,7.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,158.6,6.25
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,158.8,3.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,159.0,-0.07
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,159.2,-4.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,159.4,-9.48
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,159.6,-14.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,159.8,-18.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,160.0,-20.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,160.2,-22.3
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,160.4,-22.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,160.6,-20.35
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,160.8,-17.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,161.0,-13.58
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,161.2,-9.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,161.4,-5.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,161.6,-3.3
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,161.8,-2.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,162.0,-3.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,162.2,-6.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,162.4,-11.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,162.6,-18.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,162.8,-26.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,163.0,-35.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,163.2,-43.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,163.4,-51.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,163.6,-58.26
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,163.8,-62.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,164.0,-63.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,164.2,-62.72
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,164.4,-58.81
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,164.6,-52.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,164.8,-44.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,165.0,-35.35
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,165.2,-25.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,165.4,-16.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,165.6,-9.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,165.8,-3.29
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,166.0,0.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,166.2,1.68
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,166.4,0.62
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,166.6,-2.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,166.8,-7.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,167.0,-12.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,167.2,-18.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,167.4,-24.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,167.6,-29.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,167.8,-32.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,168.0,-34.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,168.2,-34.02
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,168.4,-31.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,168.6,-28.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,168.8,-22.97
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,169.0,-17.1
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,169.2,-10.95
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,169.4,-5.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,169.6,0.1
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,169.8,4.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,170.0,6.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,170.2,7.47
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,170.4,6.63
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,170.6,4.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,170.8,0.19
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,171.0,-4.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,171.2,-11.06
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,171.4,-17.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,171.6,-24.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,171.8,-31.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,172.0,-37.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,172.2,-43.54
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,172.4,-48.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,172.6,-52.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,172.8,-55.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,173.0,-58.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,173.2,-59.51
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,173.4,-60.04
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,173.6,-59.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,173.8,-59.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,174.0,-57.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,174.2,-55.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,174.4,-53.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,174.6,-51.54
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,174.8,-48.99
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,175.0,-46.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,175.2,-43.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,175.4,-40.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,175.6,-36.75
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,175.8,-33.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,176.0,-29.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,176.2,-25.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,176.4,-21.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,176.6,-16.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,176.8,-12.75
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,177.0,-8.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,177.2,-5.36
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,177.4,-2.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,177.6,-0.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,177.8,0.95
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,178.0,1.25
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,178.2,0.58
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,178.4,-0.99
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,178.6,-3.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,178.8,-6.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,179.0,-9.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,179.2,-12.32
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,179.4,-15.0
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,179.6,-17.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,179.8,-18.24
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,180.0,-18.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,180.2,-17.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,180.4,-16.1
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,180.6,-13.9
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,180.8,-11.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,181.0,-9.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,181.2,-7.51
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,181.4,-6.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,181.6,-7.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,181.8,-10.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,182.0,-14.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,182.2,-20.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,182.4,-28.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,182.6,-37.1
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,182.8,-46.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,183.0,-55.47
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,183.2,-63.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,183.4,-70.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,183.6,-75.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,183.8,-77.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,184.0,-77.51
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,184.2,-74.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,184.4,-68.84
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,184.6,-61.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,184.8,-51.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,185.0,-41.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,185.2,-31.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,185.4,-22.59
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,185.6,-14.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,185.8,-8.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,186.0,-5.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,186.2,-4.29
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,186.4,-5.65
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,186.6,-9.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,186.8,-14.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,187.0,-20.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,187.2,-26.79
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,187.4,-32.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,187.6,-37.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,187.8,-41.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,188.0,-43.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,188.2,-42.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,188.4,-39.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,188.6,-35.29
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,188.8,-29.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,189.0,-22.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,189.2,-14.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,189.4,-6.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,189.6,-0.13
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,189.8,5.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,190.0,9.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,190.2,10.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,190.4,10.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,190.6,8.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,190.8,3.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,191.0,-2.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,191.2,-9.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,191.4,-17.06
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,191.6,-25.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,191.8,-33.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,192.0,-40.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,192.2,-47.07
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,192.4,-52.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,192.6,-56.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,192.8,-58.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,193.0,-60.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,193.2,-60.52
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,193.4,-59.84
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,193.6,-58.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,193.8,-56.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,194.0,-54.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,194.2,-52.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,194.4,-50.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,194.6,-49.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,194.8,-47.53
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,195.0,-45.9
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,195.2,-44.13
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,195.4,-42.07
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,195.6,-39.54
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,195.8,-36.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,196.0,-32.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,196.2,-28.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,196.4,-23.02
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,196.6,-17.51
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,196.8,-11.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,197.0,-6.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,197.2,-1.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,197.4,2.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,197.6,5.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,197.8,6.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,198.0,6.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,198.2,4.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,198.4,0.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,198.6,-3.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,198.8,-9.21
