condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,12.2,7.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,12.4,8.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,12.6,10.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,12.8,10.9
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,13.0,11.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,13.2,10.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,13.4,10.35
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,13.6,9.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,13.8,8.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,14.0,6.62
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,14.2,4.9
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,14.4,2.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,14.6,0.87
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,14.8,-0.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,15.0,-0.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,15.2,-0.65
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,15.4,-0.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,15.6,-1.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,15.8,-1.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,16.0,-1.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,16.2,-1.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,16.4,-1.77
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,16.6,-1.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,16.8,-1.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,17.0,-1.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,17.2,-1.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,17.4,-1.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,17.6,-1.04
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,17.8,-0.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,18.0,-0.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,18.2,-0.99
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,18.4,-1.19
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,18.6,-1.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,18.8,-1.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,19.0,-2.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,19.2,-2.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,19.4,-3.3
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,19.6,-3.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,19.8,-3.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,20.0,-3.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,20.2,-3.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,20.4,-3.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,20.6,-2.52
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,20.8,-1.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,21.0,-0.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,21.2,-0.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,21.4,7.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,21.6,12.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,21.8,15.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,22.0,15.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,22.2,12.42
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,22.4,5.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,22.6,-0.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,22.8,-1.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,23.0,-2.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,23.2,-4.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,23.4,-5.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,23.6,-6.75
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,23.8,-7.58
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,24.0,-8.06
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,24.2,-8.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,24.4,-7.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,24.6,-7.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,24.8,-6.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,25.0,-5.42
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,25.2,-4.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,25.4,-3.24
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,25.6,-2.3
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,25.8,-1.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,26.0,-1.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,26.2,-0.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,26.4,-1.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,26.6,-1.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,26.8,-1.83
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,27.0,-2.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,27.2,-3.06
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,27.4,-3.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,27.6,-4.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,27.8,-4.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,28.0,-4.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,28.2,-4.42
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,28.4,-4.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,28.6,-3.81
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,28.8,-3.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,29.0,-2.9
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,29.2,-2.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,29.4,-2.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,29.6,-1.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,29.8,-1.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,30.0,-1.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,30.2,-1.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,30.4,-1.73
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,30.6,-1.84
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,30.8,-1.93
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,31.0,-1.97
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,31.2,-1.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,31.4,-1.81
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,31.6,-1.6
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,31.8,-1.32
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,32.0,-0.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,32.2,-0.62
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,32.4,-0.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,32.6,0.16
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,32.8,2.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,33.0,3.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,33.2,3.47
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,33.4,2.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,33.6,0.35
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,33.8,-0.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,34.0,-0.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,34.2,-1.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,34.4,-1.48
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,34.6,-1.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,34.8,-2.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,35.0,-2.67
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,35.2,-2.97
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,35.4,-3.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,35.6,-3.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,35.8,-3.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,36.0,-3.54
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,36.2,-3.51
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,36.4,-3.42
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,36.6,-3.26
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,36.8,-3.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,37.0,-2.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,37.2,-2.53
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,37.4,-2.25
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,37.6,-1.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,37.8,-1.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,38.0,-1.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,38.2,-1.53
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,38.4,-1.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,38.6,-1.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,38.8,-1.91
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,39.0,-2.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,39.2,-2.55
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,39.4,-2.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,39.6,-3.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,39.8,-3.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,40.0,-3.42
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,40.2,-3.3
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,40.4,-2.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,40.6,-2.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,40.8,-1.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,41.0,-0.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,41.2,-0.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,41.4,7.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,41.6,15.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,41.8,20.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,42.0,24.42
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,42.2,24.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,42.4,22.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,42.6,16.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,42.8,8.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,43.0,-0.24
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,43.2,-1.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,43.4,-2.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,43.6,-3.87
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,43.8,-4.87
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,44.0,-5.59
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,44.2,-5.99
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,44.4,-6.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,44.6,-5.72
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,44.8,-5.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,45.0,-4.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,45.2,-3.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,45.4,-2.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,45.6,-1.05
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,45.8,-0.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,46.0,4.73
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,46.2,8.29
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,46.4,8.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,46.6,6.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,46.8,1.54
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,47.0,-0.54
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,47.2,-1.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,47.4,-2.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,47.6,-2.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,47.8,-3.48
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,48.0,-3.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,48.2,-3.99
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,48.4,-3.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,48.6,-3.53
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,48.8,-3.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,49.0,-2.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,49.2,-1.68
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,49.4,-1.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,49.6,-0.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,49.8,-0.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,50.0,2.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,50.2,2.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,50.4,1.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,50.6,-0.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,50.8,-0.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,51.0,-1.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,51.2,-1.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,51.4,-1.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,51.6,-2.02
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,51.8,-2.1
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,52.0,-2.02
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,52.2,-1.77
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,52.4,-1.39
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,52.6,-0.89
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,52.8,-0.34
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,53.0,2.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,53.2,7.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,53.4,11.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,53.6,14.29
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,53.8,15.63
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,54.0,15.3
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,54.2,13.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,54.4,9.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,54.6,4.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,54.8,-0.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,55.0,-0.72
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,55.2,-1.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,55.4,-1.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,55.6,-2.52
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,55.8,-2.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,56.0,-3.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,56.2,-3.43
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,56.4,-3.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,56.6,-3.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,56.8,-3.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,57.0,-2.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,57.2,-2.37
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,57.4,-1.95
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,57.6,-1.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,57.8,-1.22
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,58.0,-0.96
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,58.2,-0.81
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,58.4,-0.79
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,58.6,-0.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,58.8,-1.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,59.0,-1.38
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,59.2,-1.73
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,59.4,-2.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,59.6,-2.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,59.8,-2.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,60.0,-2.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,60.2,-2.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,60.4,-2.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,60.6,-2.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,60.8,-1.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,61.0,-1.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,61.2,-0.59
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,61.4,0.09
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,61.6,5.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,61.8,8.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,62.0,10.87
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,62.2,10.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,62.4,8.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,62.6,3.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,62.8,-0.27
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,63.0,-1.04
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,63.2,-1.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,63.4,-2.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,63.6,-3.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,63.8,-3.92
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,64.0,-4.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,64.2,-4.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,64.4,-3.95
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,64.6,-3.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,64.8,-2.65
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,65.0,-1.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,65.2,-0.77
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,65.4,1.7
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,65.6,9.68
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,65.8,15.63
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,66.0,18.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,66.2,19.26
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,66.4,16.52
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,66.6,10.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,66.8,3.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,67.0,-0.64
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,67.2,-1.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,67.4,-2.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,67.6,-3.52
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,67.8,-4.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,68.0,-4.58
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,68.2,-4.68
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,68.4,-4.48
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,68.6,-4.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,68.8,-3.36
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,69.0,-2.55
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,69.2,-1.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,69.4,-0.88
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,69.6,-0.17
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,69.8,3.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,70.0,6.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,70.2,7.14
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,70.4,5.69
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,70.6,2.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,70.8,-0.2
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,71.0,-0.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,71.2,-1.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,71.4,-1.55
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,71.6,-1.75
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,71.8,-1.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,72.0,-1.49
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,72.2,-1.01
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,72.4,-0.33
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,72.6,5.03
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,72.8,14.08
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,73.0,23.19
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,73.2,31.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,73.4,38.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,73.6,43.21
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,73.8,45.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,74.0,44.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,74.2,41.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,74.4,35.47
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,74.6,27.45
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,74.8,17.95
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,75.0,7.73
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,75.2,-2.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,75.4,-11.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,75.6,-19.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,75.8,-25.73
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,76.0,-29.35
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,76.2,-30.52
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,76.4,-29.31
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,76.6,-25.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,76.8,-20.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,77.0,-14.85
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,77.2,-8.23
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,77.4,-1.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,77.6,3.97
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,77.8,8.44
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,78.0,11.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,78.2,12.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,78.4,11.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,78.6,8.78
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,78.8,4.71
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,79.0,-0.4
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,79.2,-6.04
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,79.4,-11.68
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,79.6,-16.8
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,79.8,-20.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,80.0,-23.72
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,80.2,-24.94
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,80.4,-24.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,80.6,-22.49
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,80.8,-19.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,81.0,-14.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,81.2,-9.76
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,81.4,-4.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,81.6,0.11
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,81.8,4.15
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,82.0,7.13
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,82.2,8.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,82.4,9.28
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,82.6,8.46
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,82.8,6.61
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,83.0,4.04
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,83.2,1.12
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,83.4,-1.75
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,83.6,-4.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,83.8,-5.86
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,84.0,-6.56
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,84.2,-6.18
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,84.4,-4.74
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,84.6,-2.41
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,84.8,0.57
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,85.0,3.82
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,85.2,6.98
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,85.4,9.66
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,85.6,11.5
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,85.8,12.24
AAV8-RK-GFP-polyA-stuffer,4,5,1.9,86.0,11.73
